Geo Point,Geo Shape,codeunique,nom_long,nom_so_gar,nom_su_gar,id_ref_ZdC,nom_ZdC,id_ref_ZdA,nom_ZdA,idrefliga,idrefligc,res_com,mode_,train,rer,metro,tramway,val,tertrain,terrer,termetro,tertram,terval,exploitant,idf,principal,x,y
"48.929935889651055, 2.35603579552645","{""coordinates"": [2.35603579552645, 48.929935889651055], ""type"": ""Point""}",114079,Saint-Denis - Porte de Paris,,,72285,Saint-Denis Porte de Paris,473458,Saint-Denis Porte de Paris,A01546 / A02150,C01383 / C01795,METRO 13 / TRAM 8,METRO / TRAMWAY,0,0,1,1,0,0,0,0,1,0,RATP,1,1,652816.9647,6870187.5431
"48.823151632193444, 2.325509577822383","{""coordinates"": [2.325509577822383, 48.823151632193444], ""type"": ""Point""}",104079,Porte d'Orléans,,,70657,Porte d'Orléans,44508,Porte d'Orléans (Général Leclerc),A01537 / A01193,C01374 / C01391,METRO 4 / TRAM 3a,METRO / TRAMWAY,0,0,1,1,0,0,0,0,0,0,RATP,1,0,650478.9462,6858332.5564
"48.89740222196378, 2.344847748752398","{""coordinates"": [2.344847748752398, 48.89740222196378], ""type"": ""Point""}",104029,Porte de Clignancourt,,,478883,Porte de Clignancourt,44515,Porte de Clignancourt,A01537 / A01757,C01374 / C01679,METRO 4 / TRAM 3b,METRO / TRAMWAY,0,0,1,1,0,0,0,1,0,0,RATP,1,0,651967.2227,6866576.6415
"48.84030209244252, 2.379121776442214","{""coordinates"": [2.379121776442214, 48.84030209244252], ""type"": ""Point""}",106041,Bercy,,,71607,Gare de Bercy,58728,Bercy,A01539 / A01547,C01376 / C01384,METRO 6 / METRO 14,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,654430.0611,6860207.2141
"48.88566111176713, 2.3425496532584877","{""coordinates"": [2.342549653258488, 48.88566111176713], ""type"": ""Point""}",467,Funiculaire Montmartre Station Haute,,,73848,Funiculaire de Montmartre - Gare haute,45558,Funiculaire de Montmartre - Gare haute,A01548,C01385,FUNICULAIRE MONTMARTRE,VAL,0,0,0,0,1,0,0,0,0,1,RATP,1,0,651787.8703,6865272.4929
"48.89545467212494, 2.425326891530144","{""coordinates"": [2.425326891530144, 48.89545467212494], ""type"": ""Point""}",105041,Bobigny-Pantin - Raymond Queneau,,,72039,Bobigny - Pantin - Raymond Queneau,42344,Bobigny-Pantin - Raymond Queneau,A01538,C01375,METRO 5,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,657865.8991,6866314.133
"48.89122859318202, 2.4023521466177016","{""coordinates"": [2.402352146617702, 48.89122859318202], ""type"": ""Point""}",105045,Hoche,,,72004,Hoche,43364,Hoche,A01538,C01375,METRO 5,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,656177.9028,6865856.7162
"48.86147646279582, 2.3739435082451816","{""coordinates"": [2.373943508245182, 48.86147646279582], ""type"": ""Point""}",109073,Saint-Ambroise,,,71781,Saint-Ambroise,45205,Saint-Ambroise,A01542,C01379,METRO 9,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,654068.6725,6862564.6133
"48.83260119150099, 2.288252677414912","{""coordinates"": [2.288252677414912, 48.83260119150099], ""type"": ""Point""}",112035,Porte de Versailles,Parc des Expositions de Paris,,71045,Porte de Versailles,49515,Porte de Versailles,A01545 / A01193,C01382 / C01391,METRO 12 / TRAM 3a,METRO / TRAMWAY,0,0,1,1,0,0,0,0,1,0,RATP,1,0,647753.0893,6859407.2414
"48.84648464963565, 2.3659101068529798","{""coordinates"": [2.36591010685298, 48.84648464963565], ""type"": ""Point""}",105073,Quai de la Rapée,,,71637,Quai de la Rapée,44583,Quai de la Rapée,A01538,C01375,METRO 5,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,653465.9193,6860902.359
"48.85787849393227, 2.380020644247982","{""coordinates"": [2.380020644247982, 48.85787849393227], ""type"": ""Point""}",109075,Voltaire,,,71750,Voltaire,45065,Voltaire,A01542,C01379,METRO 9,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,654511.3779,6862161.0305
"48.84520470173898, 2.266441540369507","{""coordinates"": [2.266441540369507, 48.84520470173898], ""type"": ""Point""}",110037,Chardon Lagache,,,71141,Chardon Lagache,42543,Chardon Lagache,A01543,C01380,METRO 10,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,646165.0735,6860823.259
"48.91494975634199, 2.4044090887818634","{""coordinates"": [2.404409088781863, 48.91494975634199], ""type"": ""Point""}",107027,Fort d'Aubervilliers,,,73695,Fort d'Aubervilliers,47891,Fort d'Aubervilliers,A01540,C01377,METRO 7,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,656348.6196,6868493.288
"48.877100184864226, 2.3487755574768463","{""coordinates"": [2.348775557476846, 48.877100184864226], ""type"": ""Point""}",107047,Poissonnière,,,71363,Poissonnière,45165,Poissonnière,A01540,C01377,METRO 7,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,652236.5668,6864316.7882
"48.83476445899317, 2.405349342949602","{""coordinates"": [2.405349342949602, 48.83476445899317], ""type"": ""Point""}",108073,Porte Dorée,,,71591,Porte Dorée,44532,Porte Dorée,A01541 / A01193,C01378 / C01391,METRO 8 / TRAM 3a,METRO / TRAMWAY,0,0,1,1,0,0,0,0,0,0,RATP,1,1,656350.3837,6859576.6684
"48.84985048691461, 2.2212326832669627","{""coordinates"": [2.221232683266963, 48.84985048691461], ""type"": ""Point""}",447,Les Milons,,,73613,Les Milons,51611,Les Milons,A01192,C01390,TRAM 2,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,642852.4519,6861371.59
"48.916096503158485, 2.5150614461921537","{""coordinates"": [2.515061446192154, 48.916096503158485], ""type"": ""Point""}",1402,Lycée Henri Sellier,,,411281,Lycée Henri Sellier,411280,Lycée Henri Sellier,A01761,C01843,TRAM 4,TRAMWAY,0,0,0,1,0,0,0,0,0,0,SNCF,1,0,664459.0975,6868565.3172
"48.82230993200222, 2.2313231598737797","{""coordinates"": [2.23132315987378, 48.82230993200222], ""type"": ""Point""}",321,Brimborion,,,69533,Brimborion,47364,Brimborion,A01192,C01390,TRAM 2,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,643563.078,6858302.1636
"48.959121097383246, 2.358742504475761","{""coordinates"": [2.358742504475761, 48.959121097383246], ""type"": ""Point""}",1709,Suzanne Valadon,,,72397,Suzanne Valadon,50686,Suzanne Valadon,A01760,C01684,TRAM 5,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,653041.6366,6873431.3327
"48.948208127545264, 2.35746152626202","{""coordinates"": [2.35746152626202, 48.948208127545264], ""type"": ""Point""}",1712,Guynemer,Stade Auguste Delaune,,72365,Guynemer,50685,Guynemer,A01760,C01684,TRAM 5,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,652937.9594,6872218.5597
"48.75021318540474, 2.354391806938396","{""coordinates"": [2.354391806938396, 48.75021318540474], ""type"": ""Point""}",1801,Saarinen,Parc Silic Nord,,69700,Saarinen,52184,Saarinen,A02134,C01774,TRAM 7,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,652533.1229,6850205.2141
"48.74656858570456, 2.3528753413357393","{""coordinates"": [2.352875341335739, 48.74656858570456], ""type"": ""Point""}",1802,Robert Schuman,Parc Silic Centre,,69670,Robert Schuman / Traversière,44994,Robert Schuman (Parc Silic Centre),A02134,C01774,TRAM 7,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,652418.3098,6849800.9178
"48.77207421570452, 2.3678150016299613","{""coordinates"": [2.367815001629961, 48.77207421570452], ""type"": ""Point""}",1814,Moulin Vert,,,69925,Moulin Vert,47693,Moulin Vert,A02134,C01774,TRAM 7,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,653539.4713,6852627.7831
"48.76818987493941, 2.368043000890792","{""coordinates"": [2.368043000890792, 48.76818987493941], ""type"": ""Point""}",1815,Bretagne,,,69888,Bretagne,47694,Bretagne,A02134,C01774,TRAM 7,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,653552.7706,6852195.7766
"48.78045471059558, 2.1914099192732954","{""coordinates"": [2.191409919273295, 48.78045471059558], ""type"": ""Point""}",117043,Mairie de Vélizy,,,63706,Mairie de Vélizy,42430,Mairie de Vélizy,A02149,C01794,TRAM 6,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,640585.0575,6853677.8126
"48.91080258881115, 2.2339886014254824","{""coordinates"": [2.233988601425482, 48.91080258881115], ""type"": ""Point""}",1508,Jacqueline Auriol,,,70969,Jacqueline Auriol,47413,Jacqueline Auriol,A01192,C01390,TRAM 2,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,643854.2271,6868139.8304
"48.917514906645074, 2.224812188878314","{""coordinates"": [2.224812188878314, 48.917514906645074], ""type"": ""Point""}",1510,Parc Pierre Lagravère,,,70975,Parc Pierre Lagravère,44678,Parc Pierre Lagravère,A01192,C01390,TRAM 2,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,643188.9794,6868892.7737
"48.906536558124614, 2.4439923345541366","{""coordinates"": [2.443992334554137, 48.906536558124614], ""type"": ""Point""}",1019,Hôtel de Ville de Bobigny,Maison de la Culture,,72477,Hôtel de Ville de Bobigny,43390,Hotel de Ville de Bobigny,A01191,C01389,TRAM 1,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,659243.0732,6867536.6045
"48.889739950170885, 2.303276049692934","{""coordinates"": [2.303276049692934, 48.889739950170885], ""type"": ""Point""}",1616,Porte d'Asnières,Marguerite Long,,71505,Porte d'Asnières - Marguerite Long,45496,Porte d'Asnières - Marguerite Long,A01757,C01679,TRAM 3b,TRAMWAY,0,0,0,1,0,0,0,0,1,0,RATP,1,0,648911.9341,6865750.73
"48.89832910346501, 2.3517120717216233","{""coordinates"": [2.351712071721623, 48.89832910346501], ""type"": ""Point""}",1612,Diane Arbus,Porte des Poissoniers,,72061,Diane Arbus - Porte des Poissonniers,45537,Diane Arbus (Porte des Poissonniers),A01757,C01679,TRAM 3b,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,652471.3184,6866675.5528
"48.897923572022464, 2.5617143040426065","{""coordinates"": [2.561714304042606, 48.897923572022464], ""type"": ""Point""}",530,Arboretum,,,478648,Arboretum,478647,Arboretum,A01761,C01843,TRAM 4,TRAMWAY,0,0,0,1,0,0,0,0,1,0,SNCF,1,0,667867.0083,6866524.5281
"48.9009555366144, 2.5708415546006798","{""coordinates"": [2.57084155460068, 48.9009555366144], ""type"": ""Point""}",531,Hôpital de Montfermeil,,,73329,Hôpital Intercommunal / Collège Pablo Picasso,43978,Hôpital de Montfermeil,A01761,C01843,TRAM 4,TRAMWAY,0,0,0,1,0,0,0,0,1,0,SNCF,1,0,668538.0,6866858.0
"48.768442357942064, 2.4028603221912603","{""coordinates"": [2.40286032219126, 48.768442357942064], ""type"": ""Point""}",117084,Verdun Hoche,,THIAIS - CHOISY-LE-ROI,69870,Verdun - Hoche,479027,Verdun - Hoche,A02371,C02317,TRAM 9,TRAMWAY,0,0,0,1,0,0,0,0,0,0,KEOLIS,1,0,656111.9171,6852203.9324
"48.93638914612756, 2.363640702197924","{""coordinates"": [2.363640702197924, 48.93638914612756], ""type"": ""Point""}",1004,Cimetière de Saint-Denis,Sous-Préfecture,,72322,Cimetière de Saint-Denis,46327,Cimetière de Saint-Denis,A01191,C01389,TRAM 1,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,653379.9447,6870900.6225
"48.952680186297926, 2.3579830753256545","{""coordinates"": [2.357983075325655, 48.952680186297926], ""type"": ""Point""}",1711,Petit Pierrefitte,,,72371,Petit Pierrefitte,46338,Petit Pierrefitte,A01760,C01684,TRAM 5,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,652980.2023,6872715.5459
"48.95159838272274, 2.320755448125918","{""coordinates"": [2.320755448125918, 48.95159838272274], ""type"": ""Point""}",117068,Les Béatus,,,72372,Les Béatus,50566,Les Béatus,A02150,C01795,TRAM 8,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,650252.7697,6872618.0593
"48.95667184509715, 2.343109235725379","{""coordinates"": [2.343109235725379, 48.95667184509715], ""type"": ""Point""}",117064,Pablo Neruda,,,72387,Pablo Néruda,59329,Pablo Néruda,A02150,C01795,TRAM 8,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,651894.5951,6873168.3825
"48.945555538293746, 2.347312925167513","{""coordinates"": [2.347312925167513, 48.945555538293746], ""type"": ""Point""}",117061,Delaunay-Belleville,,,74368,Delaunay - Belleville,59326,Delaunay - Belleville,A02150,C01795,TRAM 8,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,652192.2146,6871929.6871
"48.888417477833464, 2.391784450963432","{""coordinates"": [2.391784450963432, 48.888417477833464], ""type"": ""Point""}",105047,Porte de Pantin,Parc de la Villette,,71989,Porte de Pantin,473687,Porte de Pantin - Parc de la Villette,A01538 / A01757,C01375 / C01679,METRO 5 / TRAM 3b,METRO / TRAMWAY,0,0,1,1,0,0,0,0,0,0,RATP,1,0,655400.6416,6865550.0507
"48.80721433191867, 2.3749115979932576","{""coordinates"": [2.374911597993258, 48.80721433191867], ""type"": ""Point""}",117075,La Briqueterie,,IVRY-SUR-SEINE,70391,La Briqueterie,479014,La Briqueterie,A02371,C02317,TRAM 9,TRAMWAY,0,0,0,1,0,0,0,0,0,0,KEOLIS,1,0,654091.9332,6856530.6815
"48.905899902325906, 2.2831101830155434","{""coordinates"": [2.283110183015543, 48.905899902325906], ""type"": ""Point""}",394,Asnières-sur-Seine,,,72132,Asnières-sur-Seine,43069,Asnières-sur-Seine,A01852 / A02176,C01739 / C01740,TRAIN J / TRAIN L,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,647449.6036,6867560.8652
"48.99031358296854, 2.263285353999832","{""coordinates"": [2.263285353999832, 48.99031358296854], ""type"": ""Point""}",234,Ermont Halte,,,65910,Ermont Halte,47920,Ermont Halte,A01849,C01737,TRAIN H,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,646084.0,6876961.0
"48.84519309572949, 2.5256159084395455","{""coordinates"": [2.525615908439546, 48.84519309572949], ""type"": ""Point""}",357,Bry-sur-Marne,,,73166,Bry-sur-Marne,43101,Bry-sur-Marne,A01856,C01742,RER A,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,665185.2531,6860676.4833
"48.54266517075563, 1.590079046166316","{""coordinates"": [1.590079046166316, 48.54266517075563], ""type"": ""Point""}",477,Saint-Piat,,,411502,Saint-Piat,411501,Saint-Piat,A02172,C01744,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,595931.1353,6827866.1835
"48.32402397966083, 3.1304207630989658","{""coordinates"": [3.130420763098966, 48.32402397966083], ""type"": ""Point""}",488,Champigny-sur-Yonne,,,411462,Champigny-sur-Yonne,411461,Champigny-sur-Yonne,A02171,C01745,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,709667.2453,6802641.7879
"48.73117969276619, 1.3704666816488704","{""coordinates"": [1.37046668164887, 48.73117969276619], ""type"": ""Point""}",496,Dreux,,,411493,Dreux,411492,Dreux,A01847,C01736,TRAIN N,TRAIN,1,0,0,0,0,1,0,0,0,0,SNCF,0,0,580155.7614,6849131.5972
"48.78756672743317, 2.292988009258978","{""coordinates"": [2.292988009258978, 48.78756672743317], ""type"": ""Point""}",293,Fontenay-aux-Roses,,,70133,Fontenay-aux-Roses,43125,Fontenay-aux-Roses,A01857,C01743,RER B,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,648055.8498,6854396.9194
"49.220670830789324, 1.9054853050824918","{""coordinates"": [1.905485305082492, 49.220670830789324], ""type"": ""Point""}",509,Liancourt-Saint-Pierre,,,411343,Liancourt-Saint-Pierre,411342,Liancourt-Saint-Pierre,A01852,C01739,TRAIN J,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,620255.1512,6902882.7603
"48.48551429888663, 2.3521938145868435","{""coordinates"": [2.352193814586844, 48.48551429888663], ""type"": ""Point""}",213,La Ferté-Alais,,,59661,La Ferté-Alais,43142,La Ferté-Alais,A01842,C01728,RER D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,652130.1071,6820780.3661
"48.6260363676584, 1.7732488494482237","{""coordinates"": [1.773248849448224, 48.6260363676584], ""type"": ""Point""}",102,Gazeran,,,60454,Gazeran,46832,Gazeran,A02172,C01744,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,1,609594.0525,6836907.634
"48.545296264923, 3.286679528098299","{""coordinates"": [3.286679528098299, 48.545296264923], ""type"": ""Point""}",438,Champbenoist-Poigny,,,62064,Champbenoist Poigny,47174,Champbenoist Poigny,A01844,C01730,TRAIN P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,721160.3605,6827267.9526
